2026-09-17 20:35:08 | INFO | Starting benchmark: task=fever method=cot-sc-react
2026-09-17 20:35:08 | INFO | Code version: 0.11.0
2026-09-17 20:35:08 | INFO | Run directory: /content/drive/MyDrive/ReACT_ICLR_2023_Reproduction/fever_benchmarks/qwen25_7b_seed42/80066d6d/paper/outputs/fever/cot-sc-react/2026-09-17_203508
2026-09-17 20:35:08 | INFO | Inference batch size: 8
2026-09-17 20:35:08 | INFO | Loading 500 fever samples with seed=42
2026-09-17 20:35:16 | INFO | Loading tokenizer: Qwen/Qwen2.5-7B-Instruct
2026-09-17 20:35:18 | INFO | Loading model: Qwen/Qwen2.5-7B-Instruct device=cuda dtype=torch.bfloat16
2026-09-17 20:35:24 | INFO | Model ready: Qwen/Qwen2.5-7B-Instruct
2026-09-17 20:35:24 | INFO | Inference batch [1-8/500] size=8
2026-09-17 20:35:24 | INFO | [1/500] example_id=189453
2026-09-17 20:35:24 | INFO | Claim: Yandex is an application.
2026-09-17 20:35:24 | INFO | [2/500] example_id=97871
2026-09-17 20:35:24 | INFO | Claim: Peking University was founded in the eighteenth century.
2026-09-17 20:35:24 | INFO | [3/500] example_id=123477
2026-09-17 20:35:24 | INFO | Claim: Tenacious D was formed in 1942.
2026-09-17 20:35:24 | INFO | [4/500] example_id=84860
2026-09-17 20:35:24 | INFO | Claim: An example of a virus is rabies.
2026-09-17 20:35:24 | INFO | [5/500] example_id=194478
2026-09-17 20:35:24 | INFO | Claim: Tilda Swinton is a vegan.
2026-09-17 20:35:24 | INFO | [6/500] example_id=194761
2026-09-17 20:35:24 | INFO | Claim: Larry the Cable Guy series finale aired on August 28th, 2013.
2026-09-17 20:35:24 | INFO | [7/500] example_id=186603
2026-09-17 20:35:24 | INFO | Claim: Asylum Records is an American record label founded in 1971 by David Geffen and musician Elliot Roberts.
2026-09-17 20:35:24 | INFO | [8/500] example_id=167460
2026-09-17 20:35:24 | INFO | Claim: Cadet Kelly was released in 2003.
2026-09-17 20:36:52 | INFO | Prediction: REFUTES
2026-09-17 20:36:52 | INFO | Gold: REFUTES
2026-09-17 20:36:52 | INFO | Winning label: REFUTES
2026-09-17 20:36:52 | INFO | Winning count: 20/21
2026-09-17 20:36:52 | INFO | Votes: {'REFUTES': 20, 'NOT ENOUGH INFO': 1}
2026-09-17 20:36:52 | INFO | Execution path: cot_sc_consensus
2026-09-17 20:36:52 | INFO | Label accuracy: 1.0000
2026-09-17 20:36:52 | INFO | Result | Correct: True | Running Accuracy: 100.00% | Termination: cot_sc_consensus | Steps: 21 | Tool calls: 0 | Latency: 11.084s
2026-09-17 20:36:52 | INFO | Prediction: REFUTES
2026-09-17 20:36:52 | INFO | Gold: REFUTES
2026-09-17 20:36:52 | INFO | Winning label: REFUTES
2026-09-17 20:36:52 | INFO | Winning count: 21/21
2026-09-17 20:36:52 | INFO | Votes: {'REFUTES': 21}
2026-09-17 20:36:52 | INFO | Execution path: cot_sc_consensus
2026-09-17 20:36:52 | INFO | Label accuracy: 1.0000
2026-09-17 20:36:52 | INFO | Result | Correct: True | Running Accuracy: 100.00% | Termination: cot_sc_consensus | Steps: 21 | Tool calls: 0 | Latency: 11.084s
2026-09-17 20:36:52 | INFO | Prediction: REFUTES
2026-09-17 20:36:52 | INFO | Gold: REFUTES
2026-09-17 20:36:52 | INFO | Winning label: REFUTES
2026-09-17 20:36:52 | INFO | Winning count: 21/21
2026-09-17 20:36:52 | INFO | Votes: {'REFUTES': 21}
2026-09-17 20:36:52 | INFO | Execution path: cot_sc_consensus
2026-09-17 20:36:52 | INFO | Label accuracy: 1.0000
2026-09-17 20:36:52 | INFO | Result | Correct: True | Running Accuracy: 100.00% | Termination: cot_sc_consensus | Steps: 21 | Tool calls: 0 | Latency: 11.084s
2026-09-17 20:36:52 | INFO | Prediction: SUPPORTS
2026-09-17 20:36:52 | INFO | Gold: SUPPORTS
2026-09-17 20:36:52 | INFO | Winning label: SUPPORTS
2026-09-17 20:36:52 | INFO | Winning count: 21/21
2026-09-17 20:36:52 | INFO | Votes: {'SUPPORTS': 21}
2026-09-17 20:36:52 | INFO | Execution path: cot_sc_consensus
2026-09-17 20:36:52 | INFO | Label accuracy: 1.0000
2026-09-17 20:36:52 | INFO | Result | Correct: True | Running Accuracy: 100.00% | Termination: cot_sc_consensus | Steps: 21 | Tool calls: 0 | Latency: 11.084s
2026-09-17 20:36:52 | INFO | Prediction: NOT ENOUGH INFO
2026-09-17 20:36:52 | INFO | Gold: NOT ENOUGH INFO
2026-09-17 20:36:52 | INFO | Winning label: NOT ENOUGH INFO
2026-09-17 20:36:52 | INFO | Winning count: 20/21
2026-09-17 20:36:52 | INFO | Votes: {'NOT ENOUGH INFO': 20, 'SUPPORTS': 1}
2026-09-17 20:36:52 | INFO | Execution path: cot_sc_consensus
2026-09-17 20:36:52 | INFO | Label accuracy: 1.0000
2026-09-17 20:36:52 | INFO | Result | Correct: True | Running Accuracy: 100.00% | Termination: cot_sc_consensus | Steps: 21 | Tool calls: 0 | Latency: 11.084s
2026-09-17 20:36:52 | INFO | Prediction: SUPPORTS
2026-09-17 20:36:52 | INFO | Gold: SUPPORTS
2026-09-17 20:36:52 | INFO | Winning label: SUPPORTS
2026-09-17 20:36:52 | INFO | Winning count: 14/21
2026-09-17 20:36:52 | INFO | Votes: {'SUPPORTS': 14, 'NOT ENOUGH INFO': 7}
2026-09-17 20:36:52 | INFO | Execution path: cot_sc_consensus
2026-09-17 20:36:52 | INFO | Label accuracy: 1.0000
2026-09-17 20:36:52 | INFO | Result | Correct: True | Running Accuracy: 100.00% | Termination: cot_sc_consensus | Steps: 21 | Tool calls: 0 | Latency: 11.084s
2026-09-17 20:36:52 | INFO | Prediction: SUPPORTS
2026-09-17 20:36:52 | INFO | Gold: NOT ENOUGH INFO
2026-09-17 20:36:52 | INFO | Winning label: SUPPORTS
2026-09-17 20:36:52 | INFO | Winning count: 21/21
2026-09-17 20:36:52 | INFO | Votes: {'SUPPORTS': 21}
2026-09-17 20:36:52 | INFO | Execution path: cot_sc_consensus
2026-09-17 20:36:52 | INFO | Label accuracy: 0.0000
2026-09-17 20:36:52 | INFO | Result | Correct: False | Running Accuracy: 85.71% | Termination: cot_sc_consensus | Steps: 21 | Tool calls: 0 | Latency: 11.084s
2026-09-17 20:36:52 | INFO | Prediction: NOT ENOUGH INFO
2026-09-17 20:36:52 | INFO | Gold: REFUTES
2026-09-17 20:36:52 | INFO | Winning label: NOT ENOUGH INFO
2026-09-17 20:36:52 | INFO | Winning count: 17/21
